id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
947581154702193837,Toronto Andy 105 - Room 2 - 1 Q Bed Share Bath,502075035,David,,Downsview-Roding-CFB,43.734064245357956,-79.4765790838941,Private room,71,28,1,2023-09-01,0.12,16,365,1,
947711477583280915,Single Room nicely at Finch West,519092857,Giang,,Glenfield-Jane Heights,43.75606,-79.52001,Private room,79,35,0,,,2,269,0,
947738822007151962,Beautiful Unit in North York,314043817,Harshil,,Maple Leaf,43.71788,-79.47783,Entire home/apt,68,28,0,,,2,222,0,
947766065896715549,Studio Apartment in Scarborough,22238547,Ajay,,Clairlea-Birchmount,43.7027629,-79.28494429999999,Entire home/apt,100,28,0,,,1,157,0,
947806511366881246,Cozy clean bedroom @Yonge&Steele,435532023,Won Sun,,Newtonbrook East,43.799077447797906,-79.41257582686637,Private room,37,1,18,2024-04-14,2.22,2,49,18,STR-2305-HXPKVY
947811404543210980,Spacious clean room@Yonge&Steele,435532023,Won Sun,,Newtonbrook East,43.79765653922518,-79.41259222214138,Private room,45,1,9,2024-05-01,1.07,2,65,9,STR-2305-HXPKVY
947832031919972335,Stylish Space with Character,83296308,Vibhuti,,High Park North,43.65983254111356,-79.46802063459296,Private room,156,3,21,2024-05-04,2.33,1,300,21,STR-2307-GMCVHT
947889845817562853,Cozy & Bright 1BR on main floor!,66274966,Payal,,West Humber-Clairville,43.753582621473406,-79.60388123989105,Private room,32,28,2,2023-12-31,0.24,13,249,2,
947908607685614750,Suite Oasis,168016513,Leroy,,Malvern,43.79840683982266,-79.23458739305325,Entire home/apt,100,2,25,2024-04-25,2.70,1,29,25,STR-2307-FXYBHR
947909337358834808,Downtown Toronto CN Tower,494193285,Rotimi,,Waterfront Communities-The Island,43.64145,-79.38161,Entire home/apt,360,28,0,,,4,365,0,STR-2212-FXJHHR
947927298626924879,Designer High-Rise One Bedroom Unit,529084131,Ali,,Waterfront Communities-The Island,43.64309057489802,-79.3888622430914,Entire home/apt,249,28,6,2024-05-03,1.73,1,181,6,STR-2211-GZYRVH
947931202552122857,Cozy 1BR+Den Condo walk to CN Tower(2 Beds+2 Bath),529085563,Deepanshu,,Waterfront Communities-The Island,43.63877,-79.39748,Entire home/apt,220,2,16,2024-05-05,1.93,1,60,16,STR-2307-GKVPHT
947935844713496138,Toronto's Perfect View Apartment,529086869,Vadim,,Niagara,43.6373337730626,-79.40504573336906,Entire home/apt,250,1,14,2024-04-28,1.89,1,121,14,STR-2308-GBBRVR
947970563614976506,Bright 1 Bedroom Apartment in Downtown Toronto,104565437,Carlos,,Waterfront Communities-The Island,43.63785,-79.39676,Entire home/apt,144,90,0,,,1,250,0,STR-2308-JGVPHZ
947976111800453204,Downtown Studio in Dundas Square w/ Nightlife View,526381375,Dylan,,Church-Yonge Corridor,43.655756349807305,-79.37792297676597,Entire home/apt,166,1,54,2024-04-23,5.79,1,252,54,STR-2306-HSMDVY
947981355580828188,Studio private apt no sharing,208496728,Liz Or Sharm,,Dovercourt-Wallace Emerson-Junction,43.6710004941969,-79.44119743302902,Entire home/apt,100,28,3,2024-04-06,0.56,6,243,3,
948033890618666578,Cozy Three Bedrooms Unit In Toronto,528446474,Lu,,St.Andrew-Windfields,43.76495,-79.37201,Entire home/apt,270,1,7,2023-10-25,0.84,1,173,7,STR-2307-FHHPHP
948111355187411663,Old Mill 3 min walk to subway,11223306,Julia,,Stonegate-Queensway,43.64778158260235,-79.4979049093464,Entire home/apt,79,28,1,2024-04-01,0.77,2,199,1,STR-2206-FTPXVC
948116282944946579,Urban Haven | Entire Main floor | Indoor Parking,16663087,Fereshteh,,Parkwoods-Donalda,43.75898520373125,-79.34026730119677,Entire home/apt,500,2,11,2024-01-14,1.63,1,186,11,STR-2308-HYPPHY
948137103996435499,Era of Living in a Stylish Home With Free Parking,480566566,Dung,,Humber Summit,43.75530753423835,-79.57330808417639,Private room,220,28,5,2023-11-16,0.76,2,257,5,STR-2204-HXVVHL
948145172274862772,Modern Newly Renovted king Suite With free Parking,480566566,Dung,,Humber Summit,43.75318,-79.57326,Private room,,28,3,2023-09-04,0.32,2,257,3,STR-2204-HXVVHL
948433562006655250,Trinity Bellwoods Condo,77511468,Marianne,,Niagara,43.64465,-79.41135,Entire home/apt,150,60,0,,,5,83,0,
948523339594124328,Views & Comfort: Your Perfect Long Stay Condo,75042115,Uzair,,Agincourt South-Malvern West,43.77936,-79.28227,Entire home/apt,140,2,5,2024-04-01,0.60,1,89,5,STR-2308-HSQVHY
948553837920661176,Cozy King West Toronto Loft,42890276,Claude,,Waterfront Communities-The Island,43.64428,-79.4028,Entire home/apt,115,28,0,,,1,207,0,
948667381751101464,Spacious & Cozy 1 Bedroom,166408741,Cameron,,Clanton Park,43.73746,-79.43999,Entire home/apt,154,2,7,2023-12-27,0.86,3,83,7,STR-2304-FHHHHP
948733762841360640,Modern Condo | Midtown Toronto,33931900,Ethan & Sara,,Mount Pleasant West,43.70877249999999,-79.3937821,Entire home/apt,99,170,0,,,2,264,0,
948754768563584516,Welcome to The Private Eco Friendly House,426504160,Liudmila,,Willowdale West,43.76912,-79.43757,Entire home/apt,150,2,5,2024-04-12,0.62,1,268,5,STR-2308-HZMKVZ
948800491025342320,Tranquil Bloor West 1BR Suite,3265631,Stephen,,Runnymede-Bloor West Village,43.655096631962984,-79.48469361338393,Entire home/apt,149,4,18,2024-04-21,2.10,1,129,18,STR-2308-HMGHHX
948847048260587340,Urban Gem with Expansive Patio near DWTN Toronto,527824783,Jodi,,Moss Park,43.6520584,-79.37145749999999,Entire home/apt,2325,1,47,2024-05-05,5.09,1,56,47,STR-2306-HQGDVX
948866548474113782,Guest Place @ White House,146052536,Samira,,Newtonbrook East,43.80181704500472,-79.39809421274722,Private room,155,28,2,2023-10-13,0.26,1,179,2,STR-2308-GBLBHR
948928121501620470,City Condo,38702101,Peter,,Waterfront Communities-The Island,43.63993,-79.393,Entire home/apt,90,28,2,2024-03-24,0.31,1,70,2,
948952522936415908,3 min to Subway | 2 Bed+1 Sofa+ Office | Downtown,121608079,Lawrence,,Church-Yonge Corridor,43.6636845,-79.38347259999999,Entire home/apt,257,3,21,2024-05-07,3.15,1,30,21,STR-2309-HHGKVW
949176454202432903,Casa Fontaine: Luxury 3bedroom Bungalow in Toronto,518583881,Monique,,L'Amoreaux,43.7970489,-79.28956819999999,Entire home/apt,,7,9,2024-02-12,1.02,1,7,9,STR-2301-FSRPHQ
949181836013380495,Superior 1+1BR Condo overlooking Yorkville & Annex,529438198,Derek,,Annex,43.67135,-79.39339,Entire home/apt,260,3,26,2024-01-25,2.95,1,364,26,STR-2301-HDBDVW
949183229385701251,VS-Willowdale inconceivable room-parking-work area,455655903,JunKai,,Willowdale West,43.7749938,-79.42922539999999,Private room,94,5,13,2024-05-08,1.57,2,147,13,STR-2212-FXHBHR
949224740747822438,Cozy Miranda Room w/ Desk 204,50382249,Cyndi,,Briar Hill-Belgravia,43.69482,-79.45498,Private room,43,30,1,2023-09-28,0.13,32,240,1,
949259017412144227,"Perfect Location, Stunning View",6540835,James,,Waterfront Communities-The Island,43.646009488092425,-79.39383790165569,Entire home/apt,328,3,6,2024-03-26,0.75,12,98,6,STR-2012-FWDRVD
949320005453492870,Cozy Room in Toronto close to Downtown,39976589,Ulas,,South Parkdale,43.639236501200195,-79.42826236297905,Private room,,2,12,2024-04-26,1.31,4,0,12,STR-2306-HDZDVW
949383441219779626,Appartment one bedroom(two beds),382883363,Thuoc,,Edenbridge-Humber Valley,43.6576902,-79.5287513,Private room,77,28,21,2023-10-09,2.39,48,70,21,STR-2208-JGGVHM
949422882725198613,3-Story 3 Beds 3 Baths Detached Home w/2 Patios,71369879,Naruemol,,Caledonia-Fairbank,43.69151537908696,-79.45590155516595,Entire home/apt,383,28,1,2023-09-30,0.13,5,110,1,
949447302696484755,Modern & Cozy 2-Bedroom Condo,448785268,Asim,,Eglinton East,43.74336,-79.24603,Entire home/apt,182,28,9,2023-09-09,0.97,2,270,9,STR-2212-GKWHHT
949470686970920770,Private 1 bedroom +PrivateEntrance+PrivateBath,40583994,Tian Ying,,Milliken,43.821484284317975,-79.26654601031099,Entire home/apt,68,28,0,,,2,365,0,
949481382089409899,Updated one bdrm apt in Queen W.,2270204,Arthur,,Little Portugal,43.6456211,-79.4300664,Entire home/apt,180,1,16,2023-11-19,1.81,1,201,16,STR-2307-HFLBHW
949513131214456493,Scarborough room,41957113,Adrien,,Centennial Scarborough,43.78236619879541,-79.14274069598623,Private room,55,28,0,,,5,269,0,
949528511200016624,Exquisite condo in Yorkville,66910062,Shahab,,Annex,43.672456932966114,-79.3898320708146,Entire home/apt,125,28,1,2023-09-09,0.12,1,184,1,
949548630073777114,Private Room 1 on Second Floor,126938910,Luna,,Bayview Woods-Steeles,43.79412,-79.37488,Private room,,2,0,,,2,269,0,STR-2310-FJLHHP
949564747266897860,Second floor quite specious room,489345524,May,,University,43.65829534606201,-79.40672753236605,Private room,58,28,0,,,4,269,0,
949758995042098857,Gorgeous room &private washroom,529605499,Jing,,Steeles,43.8219129,-79.3075818,Private room,,28,0,,,1,269,0,
949832141752253992,3 Bedroom CN Tower Waterfront Oasis,529627145,Wijesinghage Thilan,,Waterfront Communities-The Island,43.641697615210724,-79.38156966190186,Entire home/apt,528,1,29,2024-05-06,3.39,1,74,29,STR-2306-FTDXVQ
949846941653387094,Lovely house for rent!,27873885,Alessandra,,Oakwood Village,43.68547,-79.44467,Entire home/apt,140,28,0,,,1,250,0,
949853133405685605,Kipling Station - Comfortable room with fast wi-fi,529567265,Phu Tho,,Islington-City Centre West,43.63366,-79.54528,Private room,50,3,16,2024-05-03,2.54,7,231,16,STR-2308-GJYDVS
949885991428660245,North-Am Suites Peter St Toronto,527620171,North-Am,,Waterfront Communities-The Island,43.64634,-79.39371,Entire home/apt,285,28,22,2023-12-03,2.49,2,364,22,STR-2307-FTQVHQ
949905428381817399,Contemporary 1BR Guest Suite-Nearby Lake-sleep 4,509918009,Shabnam,,Cliffcrest,43.72251,-79.23234,Entire home/apt,,1,1,2023-10-07,0.14,1,1,1,STR-2304-HJQPHX
949939545938564548,Cozy 2 Bedrooms w/parking,298019582,Jean,,Bay Street Corridor,43.660826930863664,-79.38477770915955,Entire home/apt,628,28,0,,,1,90,0,
949966798944896590,"Modern Skyline 1BR Suite with City View, Yorkville",529670964,Cheryl,,Annex,43.66965,-79.39358,Entire home/apt,240,1,19,2024-01-02,2.24,1,215,19,STR-2302-FTDRVQ
950088529873331154,Spacious & Cozy Room Toronto close to Downtown,39976589,Ulas,,South Parkdale,43.63996597341676,-79.43011162202993,Private room,124,28,0,,,4,29,0,
950129181054503389,Cozy and bright room in Toronto close to Downtown,39976589,Ulas,,South Parkdale,43.63970877129055,-79.42831683178638,Private room,,2,15,2023-11-19,1.62,4,0,15,STR-2306-HDZDVW
950236591036091774,Gary's Basement Baldwin & Huron,139873116,Gary,,Kensington-Chinatown,43.6551334,-79.3967263,Entire home/apt,62,28,2,2023-12-09,0.24,2,128,2,
950246190543322011,Town in the Village of York U #1,529756141,Adrian,,York University Heights,43.767176619823566,-79.50199049114372,Private room,52,28,1,2023-10-01,0.14,2,88,1,
950271172582183362,Service Condo_CN Tower Lakeview,524913539,Ya Ming,,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,262,1,18,2024-05-04,2.70,1,49,18,STR-2302-HTBDVY
950284145191468202,Spacious monthly stays.  Your home away from home,152700316,Harry,,Dovercourt-Wallace Emerson-Junction,43.67010808341778,-79.448431725564,Entire home/apt,,30,0,,,2,2,0,
950357850831034080,Stylish Condo in Downtown TO,51923483,Brittany,,Niagara,43.6369007,-79.4049462,Entire home/apt,239,2,16,2024-05-05,1.80,1,208,16,STR-2305-GSBHHT
950377425530255965,Room for rent in 3/B/room house,518184747,Mohamed,,Blake-Jones,43.68101,-79.33445,Private room,143,2,0,,,4,207,0,STR-2306-GBXXVR
950396842899917957,3 BR House  in Toronto Downtown,518184747,Mohamed,,Blake-Jones,43.68047,-79.33653,Entire home/apt,328,3,6,2024-04-07,0.70,4,302,6,STR-2306-GBXXVR
950610419312147980,Spacious house for short-term,529842832,Nick,,Mimico (includes Humber Bay Shores),43.62175161844547,-79.50174584233947,Entire home/apt,216,28,0,,,1,179,0,
950620000977683358,Entire unit in Toronto close to Downtown,39976589,Ulas,,South Parkdale,43.63975515269566,-79.43008998513082,Private room,209,1,15,2024-04-28,1.74,4,38,15,STR-2306-HDZDVW
950670599058897976,Private 2 Bedroom Lanesuite,435126944,James,,Dovercourt-Wallace Emerson-Junction,43.667403295459145,-79.42996043711901,Entire home/apt,195,28,0,,,3,178,0,
950693373566743257,CN Tower View 2 Bdrm Condo Monthly Rental Special,142896840,Yimin,,Waterfront Communities-The Island,43.642922356180264,-79.38038601257117,Entire home/apt,235,28,3,2024-04-09,0.52,12,136,3,
950702726415844960,"Fully renovated 1 bedroom plus den, Rosedale",25747513,Elham,,Rosedale-Moore Park,43.68326661101053,-79.3730976885906,Entire home/apt,,28,0,,,1,270,0,
950739201126516376,"Gorgeous Downtown Toronto, King West Loft",6540835,James,,Niagara,43.6432411,-79.4097749,Entire home/apt,,28,15,2024-05-02,2.43,12,5,15,STR-2301-HLFXVX
950740522594103318,Spacious & Luxury Basement Room,513492046,Vahid,,Don Valley Village,43.78701335084937,-79.34627545503422,Private room,47,31,2,2024-01-08,0.27,1,158,2,
950767802768958844,Beautiful and Spacious 2 Bedroom Monthly Rental,142896840,Yimin,,Waterfront Communities-The Island,43.64501,-79.3835,Entire home/apt,300,28,2,2023-11-14,0.26,12,179,2,
950802077798512426,A safe room near York University,49128476,Thi,,Newtonbrook West,43.7903472,-79.4426697,Private room,60,1,11,2023-11-20,1.35,4,365,11,STR-2306-GKMDVS
950832612271474348,"Private Suite in East York, Toronto",213578934,Alexander,,O'Connor-Parkview,43.71048,-79.30467,Entire home/apt,123,3,37,2024-04-25,4.10,1,298,37,STR-2308-FXZHHR
950907628874573083,Master Bedroom + CN Tower View + Prime Location,83980999,Khushnam,,Waterfront Communities-The Island,43.64457,-79.39265,Private room,146,28,1,2023-12-20,0.21,3,280,1,
950969867411733681,"Stylish Apt, Free parking + tesla charger",476975038,Rebecca,,Broadview North,43.68732855351683,-79.35528214786316,Entire home/apt,,28,0,,,3,182,0,
951256083465050618,DT suite sleeps 8 w/free parking,530018975,Jie,,Kensington-Chinatown,43.65119,-79.39905,Entire home/apt,332,28,33,2024-03-17,4.16,1,89,33,STR-2307-GHZHHS
951284570763365508,Gorgeous 2BDRM 2BTRM DT suite w/ free parking,530028022,Daniel,,Bay Street Corridor,43.66457,-79.3853,Entire home/apt,121,28,2,2023-12-06,0.30,1,59,2,
951336012170901736,"Wow! 2/2 Designer condo, super close to CN tower",530042503,Mykhailo,,Waterfront Communities-The Island,43.6402232,-79.395951,Entire home/apt,241,1,16,2024-04-22,2.08,1,193,16,STR-2306-HLFBHX
951337273274384393,Chic Condo w/ Free parking (full apt to yourself),530044239,Dakshya,,Waterfront Communities-The Island,43.63927,-79.39897,Private room,250,2,33,2024-04-19,4.76,1,188,33,STR-2308-HMPRVX
951466680043721596,Entire 1 Bedroom Downtown Toronto Peaceful,93212341,Julie,,Niagara,43.64164,-79.40284,Entire home/apt,,5,1,2023-11-12,0.17,3,2,1,STR-2203-GSGPHG
951499686887168501,Spacious Downtown Toronto + Cats,160787578,Sylvie,,North St.James Town,43.670403888757924,-79.37391607373749,Private room,60,1,0,,,1,306,0,STR-2404-FKSRVP
951544218485938171,"Bright, cozy, central studio in trendy Leslieville",9249824,Hossein,,South Riverdale,43.664149086571726,-79.34314886793372,Entire home/apt,186,2,27,2024-04-27,2.99,1,44,27,STR-2306-HXKXVY
952049023937171173,Urban Oasis: Spacious Retreat,512383779,Ehsan,,Bayview Woods-Steeles,43.7904824006915,-79.38533384781016,Entire home/apt,191,3,2,2024-04-21,0.39,2,16,2,STR-2302-HXHDVY
952062853352021745,"Modern, Bright and Spacious at Bloor St. West",59246908,James,,Islington-City Centre West,43.64041,-79.52273,Entire home/apt,268,3,15,2024-04-29,1.74,1,293,15,STR-2306-FHMDVP
952233676582070147,#2 Private Cozy Gracious Bedroom (Free Parking),530287610,Guangfeng,,Pleasant View,43.7850767,-79.33275929999999,Private room,71,28,7,2023-11-24,0.81,2,270,7,STR-2307-HQPPHX
952288422877855715,Home Away From Home in Toronto,42043339,Jessica,,North Riverdale,43.6683777,-79.3496795,Entire home/apt,,3,9,2024-04-18,1.03,1,0,9,STR-2308-GHMHHS
952299258390211741,Welcome to A beautiful bedroom#2,76967491,Jin,,Agincourt South-Malvern West,43.7911915,-79.2398506,Private room,,28,0,,,2,0,0,STR-2304-HLBHHX
952363158491657175,#3Private Clean Gracious Bedroom(Free Parking),530287610,Guangfeng,,Pleasant View,43.7850767,-79.33275929999999,Private room,84,28,16,2023-11-19,1.76,2,270,16,STR-2307-HQPPHX
952398106252147080,Amazing view!  Spacious 2BR close to Union Station,175695432,Naidan,,Moss Park,43.65064,-79.36733,Entire home/apt,175,28,0,,,11,215,0,
952460472429683499,"Cozy & Stylish Room, Scarborough",96104877,Mitsue,,Woburn,43.772657066461875,-79.2223415031826,Private room,41,28,0,,,1,269,0,
952462818177259890,Luxury Private room,443319481,Kwan Ho,,Don Valley Village,43.78648,-79.35927,Private room,110,28,0,,,1,269,0,
952509358598963325,Cozy & Comfy Kennedy Guest Room,529362910,Shiamala,,Ionview,43.73625120000001,-79.27469119999999,Private room,,5,3,2023-09-06,0.35,2,0,3,STR-2308-HCVPHW
952731146269980090,McCowan Master bedroom near Transit and  Mall,132038673,Yonglei,,Agincourt South-Malvern West,43.788172967296,-79.25546689067463,Private room,45,31,0,,,8,157,0,
952731868692335814,Greek Town Gem w/Big City Charm,34656693,Arno,,Broadview North,43.6876879,-79.3553341,Entire home/apt,165,2,10,2024-05-06,1.40,1,168,10,STR-2307-FPWVHQ
952864559906733361,Steps to New ACE Hotel Best Located & Modern,472057347,Uros,,Waterfront Communities-The Island,43.646258444079194,-79.39770038216045,Entire home/apt,96,28,1,2024-02-29,0.42,3,156,1,
952939258822240087,"Danforth Oasis (modern 1br/1ba, separate entrance)",16423039,Thomas,,Woodbine Corridor,43.68157621030555,-79.31381364966748,Private room,166,1,3,2024-05-01,2.43,1,256,3,STR-2308-HFGKVW
952966761068420125,"Rare Luxury Condo Townhome, City Centre w/ Theatre",530511643,Shengye,,Waterfront Communities-The Island,43.65014,-79.38877,Entire home/apt,500,28,10,2024-04-13,1.28,1,234,10,STR-2302-HZCKVZ
952985656917280329,"1bedroom condo in Midtown,with pool,close 2 subway",226412407,Bahare,,Mount Pleasant West,43.70787,-79.39502,Entire home/apt,241,3,10,2024-04-29,1.21,2,250,10,STR-2308-GYQVHV
952988658645474610,Separate entrance. Stylish suite + private kitchen,289861635,Daniel,,Danforth,43.68195268024292,-79.33813736816266,Private room,151,2,34,2024-05-03,3.82,1,232,34,STR-2307-GXCVHV
952992229114918970,Studio Basement,238073146,Shiraz,,Parkwoods-Donalda,43.76361868850679,-79.31892938278132,Entire home/apt,100,2,6,2024-04-28,0.71,1,225,6,STR-2308-FVSDVR
953008545205676358,Private room in Liberty Village,16218817,Tina,,Niagara,43.64067,-79.40943,Private room,144,28,0,,,1,87,0,
953023361259868768,Charming Suite in the Heart of Little Italy!,59492665,Saga,,Trinity-Bellwoods,43.654453477151705,-79.41377570044101,Entire home/apt,,28,23,2024-05-06,5.39,1,48,23,STR-2308-HQCVHX
953027034643189614,Entire Apartment at Waterfront,127113727,Amanda,,Waterfront Communities-The Island,43.64146,-79.39658,Entire home/apt,1100,1,0,,,1,15,0,STR-2405-GVXKVV
953082551225884634,Clean and Quiet Basement Studio,130962688,Chunguang,,West Hill,43.77445,-79.19361,Entire home/apt,75,1,51,2024-05-07,5.69,1,243,51,STR-2306-HKHKVX
953100392534365378,Private Hot tub and a Garage Apartment in Downtown,161353488,Jesse,,Dufferin Grove,43.65293015072619,-79.4393659202038,Entire home/apt,243,4,11,2024-04-28,1.50,1,56,11,STR-2306-FRZDVQ
953122387469011090,Private Suite w/ Separate Entrance & near Airport,379755416,Reza,,Markland Wood,43.63335,-79.57216,Private room,119,2,48,2024-04-19,5.50,1,231,48,STR-2303-FSHHHQ
953185166506721447,Room Rent - Toronto North York,530570370,Sunhak,,Newtonbrook West,43.79179425921549,-79.4341850629276,Private room,64,28,0,,,2,269,0,
953197767125701922,spacious and bright house,528344793,Zaifeng,,Bayview Woods-Steeles,43.795705647416725,-79.37411371770145,Private room,,28,0,,,3,152,0,STR-2307-FXGHHR
